Timestamp,Angle,Buzzer
2025-07-10 15:31:06,130,OFF
2025-07-10 15:31:07,130,OFF
2025-07-10 15:31:07,130,OFF
2025-07-10 15:31:07,130,OFF
2025-07-10 15:31:07,130,OFF
2025-07-10 15:31:07,130,OFF
2025-07-10 15:31:07,130,OFF
2025-07-10 15:31:07,130,OFF
2025-07-10 15:31:08,130,OFF
2025-07-10 15:31:08,130,OFF
2025-07-10 15:31:08,130,OFF
2025-07-10 15:31:08,130,OFF
2025-07-10 15:31:08,130,OFF
2025-07-10 15:31:08,130,OFF
2025-07-10 15:31:08,130,OFF
2025-07-10 15:31:09,130,OFF
2025-07-10 15:31:09,130,OFF
2025-07-10 15:31:09,130,OFF
2025-07-10 15:31:09,130,OFF
2025-07-10 15:31:09,130,OFF
2025-07-10 15:31:09,130,OFF
2025-07-10 15:31:09,130,OFF
2025-07-10 15:31:10,130,OFF
2025-07-10 15:31:10,130,OFF
2025-07-10 15:31:10,130,OFF
2025-07-10 15:31:10,130,OFF
2025-07-10 15:31:10,130,OFF
2025-07-10 15:31:10,130,OFF
2025-07-10 15:31:11,130,OFF
2025-07-10 15:31:11,130,OFF
2025-07-10 15:31:11,130,OFF
2025-07-10 15:31:11,130,OFF
2025-07-10 15:31:11,130,OFF
2025-07-10 15:31:11,130,OFF
2025-07-10 15:31:11,130,OFF
2025-07-10 15:31:12,130,OFF
2025-07-10 15:31:12,130,OFF
2025-07-10 15:31:12,130,OFF
2025-07-10 15:31:12,130,OFF
2025-07-10 15:31:12,130,OFF
2025-07-10 15:31:12,130,OFF
2025-07-10 15:31:12,130,OFF
2025-07-10 15:31:13,130,OFF
2025-07-10 15:31:13,130,OFF
2025-07-10 15:31:13,130,OFF
2025-07-10 15:31:13,130,OFF
2025-07-10 15:31:13,130,OFF
2025-07-10 15:31:13,130,OFF
2025-07-10 15:31:13,130,OFF
2025-07-10 15:31:14,130,OFF
2025-07-10 15:31:14,130,OFF
2025-07-10 15:31:14,130,OFF
2025-07-10 15:31:14,130,OFF
2025-07-10 15:31:14,130,OFF
2025-07-10 15:31:14,130,OFF
2025-07-10 15:31:15,130,OFF
2025-07-10 15:31:15,130,OFF
2025-07-10 15:31:15,130,OFF
2025-07-10 15:31:15,130,OFF
2025-07-10 15:31:15,130,OFF
2025-07-10 15:31:15,130,OFF
2025-07-10 15:31:15,130,OFF
2025-07-10 15:31:16,130,OFF
2025-07-10 15:31:16,130,OFF
2025-07-10 15:31:16,130,OFF
2025-07-10 15:31:16,130,OFF
2025-07-10 15:31:16,130,OFF
2025-07-10 15:31:16,130,OFF
2025-07-10 15:31:16,130,OFF
2025-07-10 15:31:17,130,OFF
2025-07-10 15:31:17,130,OFF
2025-07-10 15:31:17,130,OFF
2025-07-10 15:31:17,130,OFF
2025-07-10 15:31:17,130,OFF
2025-07-10 15:31:17,130,OFF
2025-07-10 15:31:17,130,OFF
2025-07-10 15:31:18,130,OFF
2025-07-10 15:31:18,130,OFF
2025-07-10 15:31:18,130,OFF
2025-07-10 15:31:18,130,OFF
2025-07-10 15:31:18,130,OFF
2025-07-10 15:31:18,130,OFF
2025-07-10 15:31:19,130,OFF
2025-07-10 15:31:19,130,OFF
2025-07-10 15:31:19,130,OFF
2025-07-10 15:31:19,130,OFF
2025-07-10 15:31:19,130,OFF
2025-07-10 15:31:19,130,OFF
2025-07-10 15:31:19,130,OFF
2025-07-10 15:31:20,130,OFF
2025-07-10 15:31:20,130,OFF
2025-07-10 15:31:20,130,OFF
2025-07-10 15:31:20,130,OFF
2025-07-10 15:31:20,130,OFF
2025-07-10 15:31:20,130,OFF
2025-07-10 15:31:20,130,OFF
2025-07-10 15:31:21,130,OFF
2025-07-10 15:31:21,130,OFF
2025-07-10 15:31:21,130,OFF
2025-07-10 15:31:21,130,OFF
2025-07-10 15:31:21,130,OFF
